,timestamp,ele_0,ele_1,ele_2,ele_3,ele_4,ele_5,ele_6,ele_7,ele_8,ele_9,ele_10,ele_11,ele_12,ele_13,ele_14,ele_15,ele_16,ele_17,ele_18,ele_19,ele_20,ele_21,ele_22,ele_23,ele_24,ele_25,ele_26,ele_27,ele_28,ele_29,ele_30,ele_31,ele_32,ele_33,ele_34,ele_35,ele_36,ele_37
0,1770915121.189876,504.0,492.0,557.0,486.0,604.0,486.0,770.0,677.0,685.0,633.0,656.0,654.0,503.0,556.0,603.0,768.0,684.0,655.0,0.9873046875,0.2451171875,0.63916015625,7468.0,114.32926940917967,30.54878044128418,109.32926940917967,7468.0,-19711.978515625,13311.9130859375,-16639.99609375,7468.0,0.1515341252088546,-0.9073466658592224,-0.0014019161462783,0.3921190798282623,7468.0,0.0,0.0,95.0
1,1770915121.1938643,446.0,399.0,401.0,383.0,418.0,379.0,433.0,412.0,406.0,392.0,445.0,434.0,445.0,401.0,417.0,433.0,406.0,445.0,0.08056640625,0.02783203125,0.99951171875,16815.0,4.695122241973877,-1.097561001777649,0.792682945728302,16815.0,-4.055679321289063,6.6029205322265625,-9.585067749023438,16815.0,-0.0881423652172088,0.1943879425525665,-0.9730339050292968,0.0874603167176246,16815.0,0.0,1.0,98.0
2,1770915121.1988666,445.0,399.0,401.0,382.0,417.0,378.0,433.0,412.0,406.0,391.0,445.0,434.0,445.0,401.0,417.0,433.0,406.0,445.0,0.08203125,0.03271484375,0.998046875,16823.0,4.5731706619262695,-0.9756097793579102,0.8536585569381714,16823.0,-3.155670166015625,7.202926635742188,-10.935073852539062,16823.0,-0.0881883949041366,0.1939048022031784,-0.973093032836914,0.0878274068236351,16823.0,0.0,1.0,98.0
3,1770915121.2018423,504.0,492.0,557.0,486.0,604.0,486.0,770.0,677.0,685.0,633.0,656.0,654.0,505.0,558.0,604.0,773.0,686.0,659.0,0.96142578125,0.12109375,0.74169921875,7477.0,117.80487823486328,19.63414764404297,84.75609588623047,7477.0,-19711.978515625,13311.9130859375,-16639.99609375,7468.0,0.1488858759403228,-0.907626211643219,0.0098570063710212,0.3923650681972503,7477.0,0.0,0.0,95.0
4,1770915121.203838,504.0,492.0,557.0,486.0,604.0,486.0,770.0,677.0,685.0,633.0,656.0,654.0,505.0,558.0,604.0,773.0,686.0,659.0,0.96435546875,0.03515625,0.822265625,7486.0,112.3780517578125,4.2682929039001465,62.43902587890625,7486.0,-6655.9765625,255.9159393310547,-16527.9921875,7486.0,0.1475991606712341,-0.9079848527908324,0.0199603587388992,0.3916368782520294,7486.0,0.0,0.0,95.0
5,1770915121.20683,504.0,492.0,557.0,486.0,604.0,486.0,770.0,677.0,685.0,633.0,656.0,654.0,505.0,558.0,604.0,773.0,686.0,659.0,0.94677734375,-0.0263671875,0.97265625,7494.0,99.63414764404295,-18.170732498168945,44.024391174316406,7494.0,22.75897216796875,3.923431396484375,-23.616607666015625,7494.0,0.1473715454339981,-0.908671259880066,0.0284935869276523,0.3895975351333618,7494.0,0.0,0.0,95.0
6,1770915121.2098324,504.0,492.0,559.0,487.0,604.0,486.0,775.0,678.0,687.0,638.0,660.0,659.0,505.0,558.0,604.0,773.0,686.0,659.0,0.9248046875,-0.0390625,1.0419921875,7507.0,83.78048706054688,-47.5,31.09756088256836,7507.0,23.888656616210938,2.7102508544921875,-24.304107666015625,7507.0,0.1480366736650467,-0.910972535610199,0.0378490537405014,0.3831209242343902,7507.0,0.0,0.0,95.0
7,1770915121.2118204,445.0,399.0,401.0,382.0,417.0,378.0,433.0,412.0,406.0,391.0,445.0,434.0,445.0,401.0,417.0,433.0,406.0,445.0,0.07958984375,0.03076171875,0.99658203125,16835.0,3.841463565826416,-1.4024391174316406,0.9146341681480408,16835.0,-3.455673217773437,6.30291748046875,-10.935073852539062,16835.0,-0.0883365795016288,0.1932486444711685,-0.9731584787368774,0.0883976221084594,16835.0,0.0,1.0,98.0
8,1770915121.2138126,445.0,399.0,401.0,382.0,417.0,378.0,433.0,412.0,406.0,391.0,445.0,434.0,445.0,401.0,417.0,433.0,406.0,445.0,0.0810546875,0.03662109375,0.99267578125,16844.0,3.04878044128418,-1.6463415622711182,1.158536672592163,16844.0,-3.455673217773437,6.30291748046875,-10.935073852539062,16835.0,-0.0884361416101455,0.1928634196519851,-0.9731860756874084,0.0888349637389183,16844.0,0.0,1.0,98.0
9,1770915121.2247813,445.0,399.0,401.0,382.0,417.0,378.0,433.0,412.0,406.0,391.0,445.0,434.0,446.0,401.0,418.0,433.0,406.0,445.0,0.0732421875,0.03515625,0.98876953125,16857.0,1.829268336296081,-1.4634146690368652,1.097561001777649,16857.0,6182.0,-32576.0,-12128.625,16857.0,-0.0885594338178634,0.1925530880689621,-0.9731915593147278,0.0893236622214317,16857.0,0.0,1.0,98.0
10,1770915121.2327604,445.0,399.0,401.0,382.0,417.0,378.0,433.0,412.0,406.0,391.0,445.0,434.0,446.0,401.0,418.0,433.0,406.0,445.0,0.0771484375,0.0302734375,0.99462890625,16865.0,1.585365891456604,-1.4024391174316406,0.9146341681480408,16865.0,-0.75567626953125,6.30291748046875,-10.185073852539062,16865.0,-0.0886027216911315,0.1923605799674987,-0.9732199311256408,0.0893865972757339,16865.0,0.0,1.0,98.0
11,1770915121.2407386,504.0,492.0,559.0,487.0,604.0,486.0,775.0,678.0,687.0,638.0,660.0,659.0,505.0,558.0,604.0,773.0,686.0,659.0,0.86376953125,-0.03271484375,1.0693359375,7516.0,68.17073059082031,-79.45121765136719,21.341463088989254,7516.0,23.888656616210938,2.7102508544921875,-24.304107666015625,7507.0,0.148771658539772,-0.913507878780365,0.0419204495847225,0.376315027475357,7516.0,0.0,0.0,95.0
12,1770915121.251731,504.0,492.0,559.0,487.0,604.0,486.0,775.0,678.0,687.0,638.0,660.0,659.0,505.0,558.0,604.0,773.0,686.0,659.0,0.724609375,-0.00244140625,1.06982421875,7525.0,54.32926940917969,-106.58536529541016,13.414634704589844,7525.0,-6682.65234375,257.00390625,257.00390625,7525.0,0.1501713693141937,-0.9165763854980468,0.0447495318949222,0.3678740262985229,7525.0,0.0,0.0,95.0
13,1770915121.2696657,504.0,492.0,559.0,487.0,604.0,486.0,775.0,678.0,687.0,638.0,660.0,659.0,505.0,558.0,604.0,773.0,686.0,659.0,0.60986328125,0.03173828125,1.0478515625,7534.0,46.09756088256836,-125.06098175048828,5.304878234863281,7534.0,21.78866577148437,2.1102447509765625,-26.704116821289062,7534.0,0.1519022434949875,-0.919948935508728,0.0466587916016578,0.3583888709545135,7534.0,0.0,0.0,95.0
14,1770915121.278645,504.0,492.0,559.0,487.0,604.0,486.0,775.0,678.0,687.0,638.0,660.0,659.0,504.0,558.0,604.0,776.0,688.0,659.0,0.44287109375,0.08544921875,1.02880859375,7541.0,43.658538818359375,-133.84146118164062,-1.890244007110596,7541.0,21.78866577148437,2.1102447509765625,-26.704116821289062,7534.0,0.1528737097978592,-0.9216641187667848,0.0474215969443321,0.3534346520900726,7541.0,0.0,0.0,95.0
15,1770915121.281629,504.0,492.0,559.0,487.0,604.0,486.0,775.0,678.0,687.0,638.0,660.0,659.0,504.0,558.0,604.0,776.0,688.0,659.0,0.2939453125,0.107421875,1.046875,7549.0,44.5121955871582,-134.8780517578125,-7.682927131652832,7549.0,18.638656616210938,-0.589752197265625,-28.204116821289062,7549.0,0.1552881151437759,-0.924968421459198,0.0489051379263401,0.3434047698974609,7549.0,0.0,0.0,95.0
16,1770915121.2836251,504.0,492.0,559.0,487.0,604.0,486.0,775.0,678.0,687.0,638.0,660.0,659.0,504.0,558.0,604.0,776.0,688.0,659.0,0.216796875,0.10595703125,1.0693359375,7557.0,44.14634323120117,-130.85366821289062,-10.30487823486328,7557.0,18.638656616210938,-0.589752197265625,-28.204116821289062,7549.0,0.1581547856330871,-0.9280003905296326,0.0504009947180748,0.3335596323013305,7557.0,0.0,0.0,95.0
17,1770915121.2866187,504.0,492.0,559.0,487.0,604.0,486.0,775.0,678.0,687.0,638.0,660.0,659.0,504.0,558.0,604.0,776.0,688.0,659.0,0.109375,0.08203125,1.10205078125,7570.0,40.18292617797852,-122.5,-9.57317066192627,7570.0,18.587387084960938,-0.569732666015625,-28.112319946289062,7570.0,0.1621029376983642,-0.9320308566093444,0.0523569285869598,0.3198435604572296,7570.0,0.0,0.0,95.0
